person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
27,28968,1.0,5000,13.16,0.17,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30,70000,15.0,12250,7.51,0.17,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,63000,7.0,2500,14.72,0.04,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21,20000,2.0,2500,13.79,0.13,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
39,39996,1.0,12000,10.74,0.3,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,63000,3.0,3000,13.47,0.05,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
31,75000,5.0,2500,12.99,0.03,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27,32160,1.0,4000,15.99,0.12,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,24000,11.0,10000,5.79,0.42,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,40000,3.0,4800,12.68,0.12,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22,27000,3.0,6000,6.54,0.22,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,32000,4.0,12800,12.42,0.4,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40,59484,13.0,5500,7.14,0.09,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,22440,10.0,4750,11.86,0.21,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,72467,2.0,5000,8.88,0.07,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,27600,6.0,8400,7.51,0.3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,24996,1.0,3600,14.09,0.14,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29,30996,8.0,8875,7.66,0.29,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,48000,8.0,1300,9.07,0.03,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
32,52000,14.0,15000,6.91,0.29,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,119000,3.0,9000,7.74,0.08,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,60000,1.0,17000,14.65,0.28,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
31,75000,0.0,5000,10.75,0.07,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,30000,6.0,7500,10.96,0.25,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,42000,2.0,5200,10.25,0.12,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,53500,1.0,5000,12.18,0.09,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,8000,1.0,4750,11.12,0.59,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,12000,0.0,4000,13.8,0.33,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,50000,7.0,2050,7.49,0.04,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,107203,8.0,6000,7.4,0.06,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29,68000,1.0,10000,10.65,0.15,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,35500,6.0,10875,12.84,0.31,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
24,50000,2.0,6000,7.51,0.12,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,95000,7.0,5000,7.43,0.05,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29,120000,11.0,16000,12.42,0.13,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,70000,8.0,12000,10.65,0.17,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,52000,0.0,4000,10.75,0.08,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,65000,7.0,6000,5.42,0.09,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,54000,2.0,20000,16.0,0.37,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,78000,0.0,9600,14.11,0.12,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,85000,7.0,6000,11.71,0.07,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,53000,2.0,4200,11.71,0.08,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27,90000,8.0,12000,7.29,0.13,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,51000,11.0,18000,7.49,0.35,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21,34500,3.0,6400,7.51,0.19,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
32,82000,13.0,10000,10.36,0.12,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,15600,5.0,3200,17.93,0.21,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26,34656,2.0,5500,7.51,0.16,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
31,106000,15.0,2400,9.63,0.02,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,113000,0.0,15000,15.68,0.13,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
61,160000,30.0,24000,10.38,0.15,21,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
40,43000,18.0,2500,12.84,0.06,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,50000,7.0,9000,12.18,0.18,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,57600,1.0,6000,10.0,0.1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,50000,3.0,12000,16.77,0.24,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23,36000,2.0,12000,12.53,0.33,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
33,70000,3.0,20000,12.84,0.29,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,32640,5.0,2000,10.0,0.06,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,63000,0.0,25000,13.87,0.4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23,66000,0.0,9200,11.86,0.14,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32,41600,2.0,13200,11.71,0.32,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
29,61000,2.0,15000,14.96,0.25,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24,110000,7.0,25000,15.7,0.23,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22,54000,6.0,12000,13.48,0.22,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
29,60000,1.0,5600,12.42,0.09,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,64000,0.0,12000,8.59,0.19,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,82308,4.0,15125,10.36,0.18,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37,50000,15.0,8400,6.03,0.17,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32,62500,3.0,3800,13.11,0.06,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,51043,12.0,2100,12.29,0.04,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
33,30000,8.0,5000,7.51,0.17,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
43,45000,2.0,7000,12.99,0.16,14,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,43000,8.0,10000,16.89,0.23,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,52500,15.0,9500,6.92,0.18,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,28000,5.0,12000,14.22,0.43,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22,55000,2.0,12000,6.54,0.22,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,62400,2.0,12600,13.85,0.2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
31,33000,2.0,7000,8.9,0.21,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,44000,1.0,5000,16.89,0.11,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
32,48000,5.0,5000,11.49,0.1,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,33000,4.0,4400,8.0,0.13,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,56100,4.0,4900,15.95,0.07,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,37818,5.0,15000,13.48,0.4,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,33772,3.0,3600,16.02,0.11,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,75000,10.0,15350,6.17,0.2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,42000,4.0,5000,5.42,0.12,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,48000,3.0,1400,14.79,0.03,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,28000,4.0,7000,10.62,0.25,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21,160000,5.0,6000,8.0,0.04,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,120000,11.0,7000,6.76,0.06,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28,60000,12.0,4600,7.88,0.08,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,53000,3.0,10000,9.99,0.19,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,45000,0.0,3500,12.53,0.08,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
48,83500,7.0,10200,5.79,0.12,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,42500,9.0,12000,11.36,0.28,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
47,56004,2.0,10800,10.36,0.19,11,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,30000,9.0,10625,6.99,0.35,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,48000,2.0,15000,13.06,0.31,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,100000,4.0,4150,10.65,0.04,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,85000,0.0,11600,5.42,0.14,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,22800,1.0,2400,10.36,0.11,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,26592,1.0,2500,7.14,0.09,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
43,22800,0.0,5075,10.59,0.22,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,82000,5.0,5000,16.77,0.06,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,100400,6.0,10000,16.4,0.1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
27,54000,4.0,9600,12.17,0.18,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27,50000,2.0,10750,13.48,0.21,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,30000,1.0,16000,13.23,0.53,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,65000,5.0,8000,7.51,0.12,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,34800,4.0,7350,14.22,0.21,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,109000,9.0,15250,11.14,0.14,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,25000,1.0,8000,12.42,0.32,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
34,52000,2.0,5000,13.99,0.1,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23,75000,3.0,13200,6.17,0.18,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28,72000,3.0,10000,10.95,0.14,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,103000,0.0,14000,13.57,0.14,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23,49800,2.0,2400,11.83,0.05,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27,114000,7.0,20000,13.06,0.18,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32,69996,4.0,25000,15.95,0.36,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21,38000,5.0,3000,7.05,0.08,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,17640,4.0,5875,7.9,0.33,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,22000,8.0,8000,5.42,0.36,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,44390,3.0,14300,10.99,0.32,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,21600,4.0,5000,11.71,0.23,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,39000,6.0,6000,13.22,0.15,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
33,75000,13.0,25000,10.65,0.33,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,96000,5.0,5000,8.9,0.05,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,63504,0.0,3500,10.0,0.06,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,101000,6.0,16000,7.88,0.16,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,55000,2.0,11300,7.29,0.21,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,25000,9.0,6000,7.51,0.24,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
35,44000,8.0,10000,6.54,0.23,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,86004,3.0,15000,6.91,0.17,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27,55000,8.0,7500,12.22,0.14,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21,8000,1.0,2800,7.4,0.35,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,50000,7.0,4000,7.4,0.08,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
37,46680,6.0,8000,15.21,0.17,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30,60000,14.0,18500,12.99,0.31,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27,25000,0.0,7000,8.9,0.28,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,30000,12.0,2000,5.42,0.07,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,50000,6.0,10000,7.88,0.2,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,28452,4.0,1500,11.11,0.05,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
28,73992,2.0,20000,9.96,0.27,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
31,55000,15.0,4000,12.42,0.07,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,39000,5.0,8500,14.65,0.22,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23,46000,6.0,8000,11.48,0.17,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,70000,4.0,10200,12.42,0.15,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,56525,1.0,15000,11.48,0.23,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,50000,0.0,2000,10.99,0.04,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,54996,0.0,5000,12.54,0.09,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34,110000,0.0,10000,7.66,0.09,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,95000,6.0,15000,9.88,0.16,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,54000,3.0,10000,9.88,0.19,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
35,90000,3.0,11000,11.99,0.12,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,54000,5.0,20000,10.74,0.37,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
32,30000,1.0,13750,12.73,0.46,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,85000,3.0,10000,5.99,0.12,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,162000,9.0,25000,11.03,0.15,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,20000,5.0,4000,10.99,0.2,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,36000,0.0,4000,13.06,0.11,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,70000,3.0,12000,7.29,0.17,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
39,92000,1.0,20000,14.79,0.22,16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22,42000,0.0,16000,16.0,0.38,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28,82500,12.0,11000,7.49,0.13,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,56000,13.0,3000,8.88,0.05,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34,42000,5.0,18825,7.9,0.45,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27,50004,5.0,10200,10.37,0.2,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,54996,5.0,5000,8.0,0.09,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,66912,10.0,12000,5.42,0.18,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,80000,7.0,22000,10.65,0.28,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,72000,1.0,10000,10.99,0.14,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,25000,2.0,5000,9.91,0.2,11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,40000,4.0,1000,6.76,0.03,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,48000,3.0,13000,7.88,0.27,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,98000,8.0,6000,10.99,0.06,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,30500,1.0,10000,9.33,0.33,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
36,30500,3.0,8000,11.11,0.26,13,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,35000,9.0,8000,11.71,0.23,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
47,65000,1.0,3100,13.49,0.05,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,40000,4.0,8000,14.72,0.2,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26,88200,9.0,3000,10.59,0.03,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,76000,2.0,13000,10.25,0.17,8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27,27000,2.0,7500,12.69,0.28,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,57000,3.0,3000,5.42,0.05,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,55000,10.0,6000,5.42,0.11,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
36,49901,13.0,8400,13.61,0.17,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
28,123000,0.0,22000,20.86,0.18,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
33,87000,17.0,9000,17.93,0.1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34,60000,5.0,7000,12.53,0.12,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,52000,0.0,6400,11.34,0.12,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29,110000,6.0,5000,9.91,0.05,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,50000,5.0,15000,16.29,0.3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24,29000,5.0,6000,15.27,0.21,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,75181,9.0,6000,7.51,0.08,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,32112,4.0,15000,13.98,0.47,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22,28000,3.0,3200,10.59,0.11,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34,397800,5.0,14000,14.61,0.03,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,65000,3.0,10000,14.27,0.15,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,84000,0.0,12500,6.54,0.15,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
41,48000,7.0,8000,5.99,0.17,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,54000,5.0,14000,7.88,0.26,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,93000,0.0,8000,6.99,0.09,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,115000,3.0,10000,10.37,0.09,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,38000,3.0,6000,7.51,0.16,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,42000,1.0,11975,12.53,0.29,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35,31000,9.0,15000,13.16,0.48,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,80038,3.0,10000,10.59,0.12,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,24996,8.0,2500,12.98,0.1,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,116000,22.0,5000,10.25,0.04,17,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,60000,5.0,8000,6.99,0.13,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,50000,0.0,3775,6.17,0.08,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
39,31200,2.0,6400,11.49,0.21,16,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,121000,2.0,2500,7.66,0.02,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,72000,7.0,20000,7.49,0.28,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,126000,5.0,7000,16.02,0.06,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
49,45000,8.0,10000,14.22,0.22,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,25000,0.0,7000,6.92,0.28,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
36,136000,0.0,4800,14.72,0.04,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29,30000,0.0,4000,7.49,0.13,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,78600,0.0,12800,14.11,0.16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29,150000,9.0,15000,16.32,0.1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
25,48000,3.0,4000,7.14,0.08,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,75600,5.0,7200,5.99,0.1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,18000,3.0,1200,11.34,0.07,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25,100000,9.0,15000,12.73,0.15,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,48000,6.0,5000,10.08,0.1,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,90000,9.0,15000,14.42,0.17,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29,59354,5.0,9600,13.67,0.14,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
